order_id,customer_id,product_id,order_date,demand_qty,revenue
ORD-003933,CUST-0221,PROD-0097,2023-01-18,8,4247.9
ORD-003934,CUST-0414,PROD-0085,2023-02-24,6,5333.28
ORD-003935,CUST-0906,PROD-0014,2023-01-26,8,2913.02
ORD-003936,CUST-0708,PROD-0020,2023-07-19,17,8568.34
ORD-003937,CUST-0295,PROD-0099,2023-03-06,1,340.12
ORD-003938,CUST-0179,PROD-0070,2023-03-22,6,5110.2
ORD-003939,CUST-0371,PROD-0047,2023-07-07,19,16830.58
ORD-003940,CUST-0222,PROD-0052,2023-06-17,8,4646.8
ORD-003941,CUST-0596,PROD-0038,2023-02-08,17,14736.96
ORD-003942,CUST-0586,PROD-0038,2023-01-16,2,1733.76
ORD-003943,CUST-0878,PROD-0010,2023-06-11,8,3078.72
ORD-003944,CUST-0161,PROD-0001,2023-07-14,10,8497.3
ORD-003945,CUST-0838,PROD-0078,2023-05-20,17,3689.34
ORD-003946,CUST-0949,PROD-0084,2023-11-01,3,1227.92
ORD-003947,CUST-0213,PROD-0028,2023-10-31,6,3861.66
ORD-003948,CUST-0440,PROD-0048,2023-05-31,11,8280.36
ORD-003949,CUST-0799,PROD-0089,2023-09-16,4,2714.36
ORD-003950,CUST-0697,PROD-0009,2023-07-21,17,10014.19
ORD-003951,CUST-0720,PROD-0076,2023-01-09,8,3441.22
ORD-003952,CUST-0959,PROD-0078,2023-04-07,10,2170.2
ORD-003953,CUST-0314,PROD-0035,2023-05-03,11,3993.88
ORD-003954,CUST-0215,PROD-0039,2023-12-20,18,4420.44
ORD-003955,CUST-0225,PROD-0021,2023-07-06,6,1171.5
ORD-003956,CUST-0998,PROD-0077,2023-01-23,4,2477.12
ORD-003957,CUST-0948,PROD-0031,2023-01-12,14,13710.48
ORD-003958,CUST-0107,PROD-0096,2023-10-09,16,5444.35
ORD-003959,CUST-0573,PROD-0027,2023-12-28,12,6542.64
ORD-003960,CUST-0346,PROD-0047,2023-07-19,16,14173.12
ORD-003961,CUST-0560,PROD-0061,2023-12-23,8,6778.64
ORD-003962,CUST-0082,PROD-0030,2023-07-18,11,6578.77
ORD-003963,CUST-0354,PROD-0025,2023-09-13,1,321.9
ORD-003964,CUST-0249,PROD-0092,2023-01-20,5,4911.0
ORD-003965,CUST-0905,PROD-0084,2023-03-02,14,5730.31
ORD-003966,CUST-0103,PROD-0079,2023-08-25,19,1302.56
ORD-003967,CUST-0957,PROD-0053,2023-08-22,3,2942.16
ORD-003968,CUST-0301,PROD-0074,2023-11-27,15,4658.7
ORD-003969,CUST-0775,PROD-0001,2023-09-01,10,8497.3
ORD-003970,CUST-0800,PROD-0011,2023-01-22,13,12237.29
ORD-003971,CUST-0924,PROD-0062,2023-07-02,19,17696.98
ORD-003972,CUST-0543,PROD-0032,2023-12-25,19,9443.19
ORD-003973,CUST-0342,PROD-0001,2023-04-26,1,849.73
ORD-003974,CUST-0621,PROD-0009,2023-01-15,11,6479.77
ORD-003975,CUST-0275,PROD-0017,2023-06-22,6,5967.42
ORD-003976,CUST-0104,PROD-0017,2023-09-09,12,11934.84
ORD-003977,CUST-0828,PROD-0099,2023-05-22,18,6122.16
ORD-003978,CUST-0523,PROD-0023,2023-09-12,17,12737.93
ORD-003979,CUST-0318,PROD-0006,2023-12-07,5,4684.6
ORD-003980,CUST-0226,PROD-0061,2023-04-08,7,5931.31
ORD-003981,CUST-0465,PROD-0100,2023-08-12,3,2493.93
ORD-003982,CUST-0575,PROD-0082,2023-10-23,12,3797.28
ORD-003983,CUST-0237,PROD-0044,2023-01-10,19,18898.54
ORD-003984,CUST-0751,PROD-0100,2023-07-11,10,8313.1
ORD-003985,CUST-0304,PROD-0049,2023-08-01,18,17172.18
ORD-003986,CUST-0253,PROD-0074,2023-02-11,2,621.16
ORD-003987,CUST-0742,PROD-0067,2023-02-02,15,4036.2
ORD-003988,CUST-0679,PROD-0007,2023-02-02,13,10265.19
ORD-003989,CUST-0086,PROD-0009,2023-04-20,19,11192.33
ORD-003990,CUST-0575,PROD-0071,2023-03-10,19,5905.66
ORD-003991,CUST-0082,PROD-0044,2023-12-13,1,994.66
ORD-003992,CUST-0933,PROD-0086,2023-01-31,12,1619.28
ORD-003993,CUST-0299,PROD-0001,2023-05-03,1,849.73
ORD-003994,CUST-0741,PROD-0080,2023-09-04,14,8894.76
ORD-003995,CUST-0498,PROD-0059,2023-09-15,18,6934.14
ORD-003996,CUST-0342,PROD-0069,2023-11-17,15,7221.42
ORD-003997,CUST-0191,PROD-0071,2023-12-06,12,3729.89
ORD-003998,CUST-0343,PROD-0039,2023-09-14,8,1964.64
ORD-003999,CUST-0433,PROD-0057,2023-09-27,2,648.38
ORD-004000,CUST-0127,PROD-0053,2023-11-04,3,2942.16
ORD-004001,CUST-0253,PROD-0048,2023-07-03,2,1505.52
ORD-004002,CUST-0314,PROD-0055,2023-04-15,8,3079.97
ORD-004003,CUST-0156,PROD-0083,2023-11-13,5,2522.88
ORD-004004,CUST-0624,PROD-0062,2023-04-05,8,7451.36
ORD-004005,CUST-0236,PROD-0021,2023-04-19,7,1366.75
ORD-004006,CUST-0976,PROD-0021,2023-01-24,1,195.25
ORD-004007,CUST-0702,PROD-0046,2023-02-28,17,7164.28
ORD-004008,CUST-0585,PROD-0001,2023-10-15,4,3398.92
ORD-004009,CUST-0853,PROD-0026,2023-12-09,12,6620.28
ORD-004010,CUST-0570,PROD-0046,2023-09-02,1,421.43
ORD-004011,CUST-0927,PROD-0088,2023-03-26,2,899.4
ORD-004012,CUST-0885,PROD-0044,2023-12-17,16,15914.56
ORD-004013,CUST-0516,PROD-0028,2023-02-01,18,11584.98
ORD-004014,CUST-0550,PROD-0006,2023-10-02,19,17801.48
ORD-004015,CUST-0244,PROD-0059,2023-07-28,14,5393.22
ORD-004016,CUST-0244,PROD-0028,2023-06-27,6,3861.66
ORD-004017,CUST-0363,PROD-0076,2023-10-15,18,7742.74
ORD-004018,CUST-0600,PROD-0003,2023-02-13,17,7079.14
ORD-004019,CUST-0279,PROD-0099,2023-10-11,18,6122.16
ORD-004020,CUST-0422,PROD-0082,2023-12-21,11,3480.84
ORD-004021,CUST-0704,PROD-0079,2023-03-03,7,479.89
ORD-004022,CUST-0473,PROD-0091,2023-09-26,11,6484.63
ORD-004023,CUST-0929,PROD-0019,2023-09-20,9,666.25
ORD-004024,CUST-0535,PROD-0088,2023-03-15,13,5846.1
ORD-004025,CUST-0509,PROD-0086,2023-06-28,5,674.7
ORD-004026,CUST-0733,PROD-0072,2023-12-27,5,3573.65
ORD-004027,CUST-0820,PROD-0030,2023-10-07,8,4784.56
ORD-004028,CUST-0791,PROD-0063,2023-02-14,15,2315.88
ORD-004029,CUST-0903,PROD-0026,2023-05-19,9,4965.21
ORD-004030,CUST-0724,PROD-0029,2023-08-06,6,2357.06
ORD-004031,CUST-0122,PROD-0086,2023-08-07,13,1754.22
ORD-004032,CUST-0350,PROD-0080,2023-12-31,15,9530.1
ORD-004033,CUST-0827,PROD-0023,2023-10-12,9,6743.61
ORD-004034,CUST-0735,PROD-0025,2023-05-22,8,2575.2
ORD-004035,CUST-0280,PROD-0098,2023-12-29,19,10380.46
ORD-004036,CUST-0558,PROD-0011,2023-01-28,4,3765.32
ORD-004037,CUST-0185,PROD-0083,2023-06-10,3,1513.73
ORD-004038,CUST-0507,PROD-0066,2023-02-11,1,590.26
ORD-004039,CUST-0753,PROD-0074,2023-06-24,14,4348.12
ORD-004040,CUST-0985,PROD-0075,2023-07-01,18,7765.02
ORD-004041,CUST-0663,PROD-0018,2023-09-12,3,577.23
ORD-004042,CUST-0022,PROD-0082,2023-08-14,8,2531.52
ORD-004043,CUST-0939,PROD-0035,2023-02-14,13,4720.04
ORD-004044,CUST-0290,PROD-0045,2023-12-15,5,2402.75
ORD-004045,CUST-0406,PROD-0031,2023-04-14,7,6855.24
ORD-004046,CUST-0375,PROD-0013,2023-03-14,1,566.4
ORD-004047,CUST-0688,PROD-0056,2023-01-23,17,7008.42
ORD-004048,CUST-0777,PROD-0023,2023-04-07,17,12737.93
ORD-004049,CUST-0715,PROD-0002,2023-01-28,7,6014.4
ORD-004050,CUST-0081,PROD-0013,2023-06-01,10,5664.0
ORD-004051,CUST-0350,PROD-0022,2023-08-15,15,5687.1
ORD-004052,CUST-0588,PROD-0080,2023-10-16,7,4447.38
ORD-004053,CUST-0940,PROD-0088,2023-12-21,11,4946.7
ORD-004054,CUST-0818,PROD-0055,2023-06-06,7,2694.97
ORD-004055,CUST-0062,PROD-0062,2023-04-07,3,2794.26
ORD-004056,CUST-0243,PROD-0052,2023-05-29,10,5808.5
ORD-004057,CUST-0095,PROD-0020,2023-02-19,14,7056.28
ORD-004058,CUST-0518,PROD-0030,2023-08-15,16,9569.12
ORD-004059,CUST-0744,PROD-0087,2023-05-24,4,2349.16
ORD-004060,CUST-0268,PROD-0062,2023-11-24,5,4657.1
ORD-004061,CUST-0659,PROD-0029,2023-03-18,14,5499.82
ORD-004062,CUST-0705,PROD-0085,2023-11-18,2,1777.76
ORD-004063,CUST-0801,PROD-0061,2023-01-14,13,11015.29
ORD-004064,CUST-0639,PROD-0034,2023-05-22,18,8022.78
ORD-004065,CUST-0809,PROD-0026,2023-08-04,4,2206.76
ORD-004066,CUST-0768,PROD-0069,2023-04-28,14,6739.99
ORD-004067,CUST-0787,PROD-0063,2023-06-24,17,2624.66
ORD-004068,CUST-0938,PROD-0034,2023-11-01,5,2228.55
ORD-004069,CUST-0918,PROD-0078,2023-03-08,4,868.08
ORD-004070,CUST-0435,PROD-0079,2023-05-19,5,342.78
ORD-004071,CUST-0406,PROD-0068,2023-06-05,16,7872.96
ORD-004072,CUST-0281,PROD-0029,2023-07-16,17,6678.35
ORD-004073,CUST-0531,PROD-0072,2023-01-20,19,13579.87
ORD-004074,CUST-0327,PROD-0049,2023-11-08,16,15264.16
ORD-004075,CUST-0515,PROD-0080,2023-12-14,3,1906.02
ORD-004076,CUST-0639,PROD-0074,2023-10-01,10,3105.8
ORD-004077,CUST-0467,PROD-0045,2023-08-15,5,2402.75
ORD-004078,CUST-0877,PROD-0005,2023-05-02,8,6831.28
ORD-004079,CUST-0775,PROD-0052,2023-09-12,11,6389.35
ORD-004080,CUST-0019,PROD-0081,2023-11-29,17,4178.12
ORD-004081,CUST-0398,PROD-0050,2023-01-04,6,2064.84
ORD-004082,CUST-0529,PROD-0006,2023-11-23,12,11243.04
ORD-004083,CUST-0976,PROD-0032,2023-08-02,6,2982.06
ORD-004084,CUST-0174,PROD-0070,2023-04-24,5,4258.5
ORD-004085,CUST-0898,PROD-0057,2023-06-04,17,5511.26
ORD-004086,CUST-0494,PROD-0048,2023-11-19,17,12796.92
ORD-004087,CUST-0050,PROD-0039,2023-05-25,8,1964.64
ORD-004088,CUST-0974,PROD-0071,2023-02-27,2,621.65
ORD-004089,CUST-0183,PROD-0097,2023-12-31,16,8495.81
ORD-004090,CUST-0556,PROD-0059,2023-11-27,8,3081.84
ORD-004091,CUST-0409,PROD-0049,2023-10-18,19,18126.19
ORD-004092,CUST-0914,PROD-0067,2023-02-10,17,4574.36
ORD-004093,CUST-0112,PROD-0019,2023-05-18,5,370.14
ORD-004094,CUST-0257,PROD-0072,2023-04-15,2,1429.46
ORD-004095,CUST-0786,PROD-0068,2023-10-08,11,5412.66
ORD-004096,CUST-0673,PROD-0095,2023-10-10,3,1739.02
ORD-004097,CUST-0641,PROD-0054,2023-10-11,18,3868.13
ORD-004098,CUST-0702,PROD-0063,2023-07-31,7,1080.74
ORD-004099,CUST-0078,PROD-0084,2023-10-18,8,3274.46
ORD-004100,CUST-0073,PROD-0002,2023-04-06,8,6873.6
ORD-004101,CUST-0510,PROD-0019,2023-09-18,10,740.28
ORD-004102,CUST-0243,PROD-0071,2023-03-01,16,4973.18
ORD-004103,CUST-0255,PROD-0017,2023-04-22,9,8951.13
ORD-004104,CUST-0057,PROD-0070,2023-01-23,8,6813.6
ORD-004105,CUST-0960,PROD-0046,2023-04-21,7,2950.0
ORD-004106,CUST-0980,PROD-0080,2023-08-08,2,1270.68
ORD-004107,CUST-0878,PROD-0010,2023-06-11,17,6542.28
ORD-004108,CUST-0761,PROD-0071,2023-12-16,5,1554.12
ORD-004109,CUST-0845,PROD-0048,2023-07-30,7,5269.32
ORD-004110,CUST-0917,PROD-0092,2023-04-09,3,2946.6
ORD-004111,CUST-0358,PROD-0028,2023-07-14,18,11584.98
ORD-004112,CUST-0588,PROD-0076,2023-10-05,3,1290.46
ORD-004113,CUST-0843,PROD-0077,2023-10-26,7,4334.96
ORD-004114,CUST-0150,PROD-0084,2023-04-08,1,409.31
ORD-004115,CUST-0497,PROD-0001,2023-12-31,8,6797.84
ORD-004116,CUST-0795,PROD-0007,2023-12-28,14,11054.82
ORD-004117,CUST-0883,PROD-0064,2023-01-24,9,4358.23
ORD-004118,CUST-0301,PROD-0088,2023-08-05,2,899.4
ORD-004119,CUST-0590,PROD-0080,2023-05-15,14,8894.76
ORD-004120,CUST-0730,PROD-0081,2023-04-21,3,737.32
ORD-004121,CUST-0092,PROD-0089,2023-02-05,7,4750.13
ORD-004122,CUST-0596,PROD-0045,2023-03-27,14,6727.7
ORD-004123,CUST-0624,PROD-0090,2023-01-31,4,1366.36
ORD-004124,CUST-0661,PROD-0095,2023-02-08,8,4637.38
ORD-004125,CUST-0564,PROD-0015,2023-07-31,16,7934.4
ORD-004126,CUST-0915,PROD-0016,2023-06-14,14,7416.02
ORD-004127,CUST-0403,PROD-0017,2023-08-22,9,8951.13
ORD-004128,CUST-0952,PROD-0050,2023-02-24,6,2064.84
ORD-004129,CUST-0923,PROD-0019,2023-02-03,15,1110.42
ORD-004130,CUST-0827,PROD-0061,2023-07-11,9,7625.97
ORD-004131,CUST-0908,PROD-0020,2023-01-08,2,1008.04
ORD-004132,CUST-0485,PROD-0021,2023-12-11,11,2147.75
ORD-004133,CUST-0313,PROD-0053,2023-09-20,12,11768.64
ORD-004134,CUST-0633,PROD-0024,2023-01-15,5,3632.6
ORD-004135,CUST-0930,PROD-0024,2023-04-23,2,1453.04
ORD-004136,CUST-0233,PROD-0027,2023-06-24,14,7633.08
ORD-004137,CUST-0989,PROD-0065,2023-02-19,6,4066.32
ORD-004138,CUST-0322,PROD-0076,2023-10-02,18,7742.74
ORD-004139,CUST-0792,PROD-0064,2023-01-18,3,1452.74
ORD-004140,CUST-0391,PROD-0099,2023-11-06,11,3741.32
ORD-004141,CUST-0487,PROD-0005,2023-12-16,12,10246.92
ORD-004142,CUST-0748,PROD-0079,2023-11-05,17,1165.45
ORD-004143,CUST-0220,PROD-0081,2023-01-07,5,1228.86
ORD-004144,CUST-0112,PROD-0034,2023-03-31,1,445.71
ORD-004145,CUST-0234,PROD-0053,2023-07-12,12,11768.64
ORD-004146,CUST-0756,PROD-0035,2023-09-24,9,3267.72
ORD-004147,CUST-0499,PROD-0099,2023-11-16,15,5101.8
ORD-004148,CUST-0175,PROD-0053,2023-11-10,12,11768.64
ORD-004149,CUST-0206,PROD-0009,2023-08-21,8,4712.56
ORD-004150,CUST-0048,PROD-0062,2023-01-11,13,12108.46
ORD-004151,CUST-0140,PROD-0080,2023-03-19,3,1906.02
ORD-004152,CUST-0748,PROD-0054,2023-02-23,11,2363.86
ORD-004153,CUST-0249,PROD-0009,2023-01-09,3,1767.21
ORD-004154,CUST-0043,PROD-0033,2023-09-22,11,9987.78
ORD-004155,CUST-0303,PROD-0082,2023-07-03,18,5695.92
ORD-004156,CUST-0512,PROD-0096,2023-12-12,11,3742.99
ORD-004157,CUST-0646,PROD-0088,2023-02-23,13,5846.1
ORD-004158,CUST-0437,PROD-0064,2023-11-06,6,2905.49
ORD-004159,CUST-0567,PROD-0053,2023-04-17,4,3922.88
ORD-004160,CUST-0068,PROD-0092,2023-12-25,3,2946.6
ORD-004161,CUST-0657,PROD-0030,2023-03-31,17,10167.19
ORD-004162,CUST-0578,PROD-0091,2023-01-01,3,1768.54
ORD-004163,CUST-0164,PROD-0074,2023-05-30,2,621.16
ORD-004164,CUST-0348,PROD-0044,2023-02-16,2,1989.32
ORD-004165,CUST-0769,PROD-0066,2023-03-16,5,2951.28
ORD-004166,CUST-0243,PROD-0074,2023-05-14,2,621.16
ORD-004167,CUST-0287,PROD-0045,2023-09-26,7,3363.85
ORD-004168,CUST-0295,PROD-0025,2023-07-19,8,2575.2
ORD-004169,CUST-0266,PROD-0084,2023-03-08,9,3683.77
ORD-004170,CUST-0304,PROD-0023,2023-02-22,7,5245.03
ORD-004171,CUST-0292,PROD-0093,2023-05-19,12,10105.8
ORD-004172,CUST-0239,PROD-0048,2023-12-23,3,2258.28
ORD-004173,CUST-0684,PROD-0054,2023-08-03,1,214.9
ORD-004174,CUST-0737,PROD-0086,2023-05-14,1,134.94
ORD-004175,CUST-0761,PROD-0005,2023-06-27,17,14516.47
ORD-004176,CUST-0061,PROD-0021,2023-05-25,2,390.5
ORD-004177,CUST-0879,PROD-0019,2023-09-20,10,740.28
ORD-004178,CUST-0610,PROD-0034,2023-09-16,8,3565.68
ORD-004179,CUST-0164,PROD-0024,2023-08-09,6,4359.12
ORD-004180,CUST-0004,PROD-0058,2023-05-26,12,5946.84
ORD-004181,CUST-0381,PROD-0021,2023-01-09,1,195.25
ORD-004182,CUST-0780,PROD-0026,2023-11-12,17,9378.73
ORD-004183,CUST-0636,PROD-0095,2023-10-15,11,6376.39
ORD-004184,CUST-0040,PROD-0074,2023-10-16,19,5901.02
ORD-004185,CUST-0381,PROD-0087,2023-05-01,16,9396.64
ORD-004186,CUST-0172,PROD-0073,2023-12-27,5,2808.8
ORD-004187,CUST-0570,PROD-0022,2023-04-12,8,3033.12
ORD-004188,CUST-0740,PROD-0084,2023-12-06,5,2046.54
ORD-004189,CUST-0127,PROD-0055,2023-11-21,19,7314.92
ORD-004190,CUST-0061,PROD-0089,2023-05-27,1,678.59
ORD-004191,CUST-0103,PROD-0069,2023-06-12,16,7702.85
ORD-004192,CUST-0121,PROD-0023,2023-08-07,18,13487.22
ORD-004193,CUST-0643,PROD-0080,2023-08-25,1,635.34
ORD-004194,CUST-0098,PROD-0001,2023-04-10,8,6797.84
ORD-004195,CUST-0054,PROD-0100,2023-09-04,17,14132.27
ORD-004196,CUST-0804,PROD-0093,2023-12-01,12,10105.8
ORD-004197,CUST-0896,PROD-0086,2023-11-24,14,1889.16
ORD-004198,CUST-0070,PROD-0038,2023-08-03,8,6935.04
ORD-004199,CUST-0794,PROD-0050,2023-09-06,6,2064.84
ORD-004200,CUST-0744,PROD-0044,2023-12-14,3,2983.98
ORD-004201,CUST-0907,PROD-0040,2023-02-27,12,6110.52
ORD-004202,CUST-0667,PROD-0041,2023-03-07,7,4063.92
ORD-004203,CUST-0219,PROD-0066,2023-01-01,9,5312.3
ORD-004204,CUST-0568,PROD-0009,2023-02-18,17,10014.19
ORD-004205,CUST-0812,PROD-0086,2023-01-23,12,1619.28
ORD-004206,CUST-0017,PROD-0091,2023-04-13,14,8253.17
ORD-004207,CUST-0794,PROD-0067,2023-07-26,19,5112.52
ORD-004208,CUST-0142,PROD-0006,2023-11-02,3,2810.76
ORD-004209,CUST-0048,PROD-0052,2023-12-22,3,1742.55
ORD-004210,CUST-0463,PROD-0099,2023-11-12,6,2040.72
ORD-004211,CUST-0405,PROD-0039,2023-05-16,8,1964.64
ORD-004212,CUST-0099,PROD-0065,2023-04-26,12,8132.64
ORD-004213,CUST-0711,PROD-0073,2023-11-07,8,4494.08
ORD-004214,CUST-0797,PROD-0087,2023-07-04,16,9396.64
ORD-004215,CUST-0639,PROD-0013,2023-06-28,4,2265.6
ORD-004216,CUST-0994,PROD-0063,2023-07-31,10,1543.92
ORD-004217,CUST-0761,PROD-0056,2023-12-21,5,2061.3
ORD-004218,CUST-0733,PROD-0095,2023-01-14,6,3478.03
ORD-004219,CUST-0993,PROD-0025,2023-04-05,17,5472.3
ORD-004220,CUST-0449,PROD-0025,2023-06-03,4,1287.6
ORD-004221,CUST-0259,PROD-0002,2023-01-09,1,859.2
ORD-004222,CUST-0988,PROD-0070,2023-02-20,15,12775.5
ORD-004223,CUST-0062,PROD-0087,2023-01-23,15,8809.35
ORD-004224,CUST-0310,PROD-0002,2023-10-09,3,2577.6
ORD-004225,CUST-0911,PROD-0088,2023-12-27,14,6295.8
ORD-004226,CUST-0727,PROD-0077,2023-04-10,11,6812.08
ORD-004227,CUST-0900,PROD-0066,2023-03-25,16,9444.1
ORD-004228,CUST-0805,PROD-0028,2023-10-17,17,10941.37
ORD-004229,CUST-0046,PROD-0047,2023-02-04,10,8858.2
ORD-004230,CUST-0969,PROD-0087,2023-09-12,10,5872.9
ORD-004231,CUST-0329,PROD-0077,2023-04-08,15,9289.2
ORD-004232,CUST-0845,PROD-0074,2023-03-22,14,4348.12
ORD-004233,CUST-0279,PROD-0014,2023-04-13,6,2184.77
ORD-004234,CUST-0664,PROD-0039,2023-11-28,5,1227.9
ORD-004235,CUST-0709,PROD-0093,2023-02-19,8,6737.2
ORD-004236,CUST-0585,PROD-0019,2023-11-17,18,1332.5
ORD-004237,CUST-0333,PROD-0038,2023-12-16,3,2600.64
ORD-004238,CUST-0248,PROD-0092,2023-08-13,8,7857.6
ORD-004239,CUST-0939,PROD-0019,2023-01-17,8,592.22
ORD-004240,CUST-0943,PROD-0073,2023-03-05,15,8426.4
ORD-004241,CUST-0809,PROD-0020,2023-02-15,1,504.02
ORD-004242,CUST-0128,PROD-0004,2023-10-15,15,13350.15
ORD-004243,CUST-0118,PROD-0089,2023-04-12,18,12214.62
ORD-004244,CUST-0120,PROD-0035,2023-08-04,19,6898.52
ORD-004245,CUST-0626,PROD-0076,2023-04-16,15,6452.28
ORD-004246,CUST-0041,PROD-0049,2023-02-06,11,10494.11
ORD-004247,CUST-0348,PROD-0032,2023-12-07,3,1491.03
ORD-004248,CUST-0012,PROD-0010,2023-06-26,17,6542.28
ORD-004249,CUST-0784,PROD-0019,2023-08-28,16,1184.45
ORD-004250,CUST-0506,PROD-0005,2023-03-11,10,8539.1
ORD-004251,CUST-0064,PROD-0039,2023-06-11,17,4174.86
ORD-004252,CUST-0037,PROD-0076,2023-09-20,16,6882.43
ORD-004253,CUST-0858,PROD-0011,2023-05-03,1,941.33
ORD-004254,CUST-0416,PROD-0076,2023-02-27,12,5161.82
ORD-004255,CUST-0511,PROD-0089,2023-01-18,4,2714.36
ORD-004256,CUST-0144,PROD-0040,2023-11-10,3,1527.63
ORD-004257,CUST-0703,PROD-0037,2023-07-06,12,8106.6
ORD-004258,CUST-0024,PROD-0041,2023-06-16,17,9869.52
ORD-004259,CUST-0755,PROD-0008,2023-02-01,5,3378.05
ORD-004260,CUST-0713,PROD-0033,2023-03-15,17,15435.66
ORD-004261,CUST-0199,PROD-0044,2023-09-02,16,15914.56
ORD-004262,CUST-0114,PROD-0061,2023-08-29,10,8473.3
ORD-004263,CUST-0464,PROD-0055,2023-04-19,5,1924.98
ORD-004264,CUST-0239,PROD-0012,2023-10-27,7,6819.33
ORD-004265,CUST-0918,PROD-0035,2023-08-10,8,2904.64
ORD-004266,CUST-0596,PROD-0001,2023-02-25,16,13595.68
ORD-004267,CUST-0626,PROD-0078,2023-06-30,5,1085.1
ORD-004268,CUST-0519,PROD-0045,2023-12-07,7,3363.85
ORD-004269,CUST-0947,PROD-0070,2023-11-03,12,10220.4
ORD-004270,CUST-0659,PROD-0097,2023-10-06,15,7964.82
ORD-004271,CUST-0316,PROD-0009,2023-11-18,6,3534.42
ORD-004272,CUST-0029,PROD-0080,2023-02-01,9,5718.06
ORD-004273,CUST-0447,PROD-0080,2023-09-05,9,5718.06
ORD-004274,CUST-0593,PROD-0027,2023-11-20,10,5452.2
ORD-004275,CUST-0131,PROD-0031,2023-09-14,11,10772.52
ORD-004276,CUST-0199,PROD-0079,2023-11-04,3,205.67
ORD-004277,CUST-0872,PROD-0034,2023-04-28,6,2674.26
ORD-004278,CUST-0621,PROD-0013,2023-12-31,13,7363.2
ORD-004279,CUST-0254,PROD-0076,2023-06-29,17,7312.58
ORD-004280,CUST-0967,PROD-0066,2023-02-20,13,7673.33
ORD-004281,CUST-0752,PROD-0077,2023-07-06,4,2477.12
ORD-004282,CUST-0856,PROD-0076,2023-08-01,9,3871.37
ORD-004283,CUST-0471,PROD-0088,2023-08-21,6,2698.2
ORD-004284,CUST-0816,PROD-0007,2023-08-29,19,15002.97
ORD-004285,CUST-0823,PROD-0010,2023-02-11,16,6157.44
ORD-004286,CUST-0210,PROD-0090,2023-07-23,14,4782.26
ORD-004287,CUST-0926,PROD-0018,2023-12-13,9,1731.69
ORD-004288,CUST-0446,PROD-0009,2023-03-08,10,5890.7
ORD-004289,CUST-0961,PROD-0001,2023-07-14,14,11896.22
ORD-004290,CUST-0686,PROD-0060,2023-09-30,5,2034.0
ORD-004291,CUST-0412,PROD-0083,2023-08-07,16,8073.22
ORD-004292,CUST-0979,PROD-0053,2023-05-13,9,8826.48
ORD-004293,CUST-0481,PROD-0099,2023-05-27,7,2380.84
ORD-004294,CUST-0794,PROD-0075,2023-08-26,7,3019.73
ORD-004295,CUST-0788,PROD-0047,2023-04-17,9,7972.38
ORD-004296,CUST-0098,PROD-0081,2023-04-03,18,4423.9
ORD-004297,CUST-0392,PROD-0064,2023-08-05,2,968.5
ORD-004298,CUST-0004,PROD-0093,2023-11-24,14,11790.1
ORD-004299,CUST-0185,PROD-0023,2023-02-28,15,11239.35
ORD-004300,CUST-0020,PROD-0055,2023-08-25,8,3079.97
ORD-004301,CUST-0233,PROD-0069,2023-09-08,17,8184.28
ORD-004302,CUST-0136,PROD-0059,2023-06-26,2,770.46
ORD-004303,CUST-0357,PROD-0046,2023-11-09,6,2528.57
ORD-004304,CUST-0089,PROD-0007,2023-08-18,15,11844.45
ORD-004305,CUST-0687,PROD-0024,2023-04-04,19,13803.88
ORD-004306,CUST-0086,PROD-0056,2023-07-10,6,2473.56
ORD-004307,CUST-0447,PROD-0074,2023-05-26,7,2174.06
ORD-004308,CUST-0068,PROD-0059,2023-09-04,13,5007.99
ORD-004309,CUST-0326,PROD-0067,2023-06-30,18,4843.44
ORD-004310,CUST-0155,PROD-0036,2023-11-19,11,7174.2
ORD-004311,CUST-0299,PROD-0087,2023-12-15,6,3523.74
ORD-004312,CUST-0506,PROD-0059,2023-06-02,15,5778.45
ORD-004313,CUST-0375,PROD-0053,2023-11-26,18,17652.96
ORD-004314,CUST-0210,PROD-0025,2023-08-19,13,4184.7
ORD-004315,CUST-0155,PROD-0018,2023-09-26,17,3270.97
ORD-004316,CUST-0728,PROD-0100,2023-09-16,12,9975.72
ORD-004317,CUST-0878,PROD-0010,2023-06-16,14,5387.76
ORD-004318,CUST-0191,PROD-0052,2023-09-08,2,1161.7
ORD-004319,CUST-0145,PROD-0023,2023-04-02,15,11239.35
ORD-004320,CUST-0241,PROD-0024,2023-09-16,10,7265.2
ORD-004321,CUST-0467,PROD-0095,2023-01-10,1,579.67
ORD-004322,CUST-0665,PROD-0020,2023-01-01,9,4536.18
ORD-004323,CUST-0269,PROD-0027,2023-04-25,14,7633.08
ORD-004324,CUST-0551,PROD-0098,2023-11-25,10,5463.4
ORD-004325,CUST-0811,PROD-0065,2023-12-31,18,12198.96
ORD-004326,CUST-0113,PROD-0069,2023-12-12,16,7702.85
ORD-004327,CUST-0943,PROD-0039,2023-10-28,5,1227.9
ORD-004328,CUST-0819,PROD-0012,2023-01-18,19,18509.61
ORD-004329,CUST-0443,PROD-0004,2023-12-12,12,10680.12
ORD-004330,CUST-0438,PROD-0025,2023-04-18,16,5150.4
ORD-004331,CUST-0797,PROD-0097,2023-06-09,10,5309.88
ORD-004332,CUST-0585,PROD-0006,2023-10-12,19,17801.48
